"coder"	"question_id"	"item_admin"	"item_name"	"language"	"country"	"study"	"domain"	"natpoldomain"	"dom_european"	"intpoldomain"	"dom_family"	"dom_personal"	"dom_work"	"dom_consumer"	"dom_leisure"	"dom_health"	"dom_backgrou"	"dom_other"	"concept"	"conc_simple"	"conc_complex"	"socdesir"	"centrality"	"ref_period"	"form_basic"	"used_WH_word"	"WH_word"	"questiontype"	"gradation"	"balance"	"encourage"	"subjectiveop"	"opinionother"	"stimulus"	"absolute"	"scale_basic"	"ncategories"	"labels"	"labels_gramm"	"labels_order"	"scale_corres"	"scale_max"	"scale_trange"	"scale_urange"	"symmetry"	"scal_neutral"	"fixrefpoints"	"nfrequencies"	"dont_know"	"instr_interv"	"instr_respon"	"motivation"	"knowledge"	"intropresent"	"nsents_intro"	"nwords_intro"	"numsub_intro"	"intr_request"	"nsents_quest"	"nwords_quest"	"nnouns_quest"	"nabst_quest"	"nsyll_quest"	"nsub_quest"	"nnouns_ans"	"nwords_ans"	"nsyll_ans"	"nabst_ans"	"usedshowcard"	"showc_horiz"	"showc_over"	"showc_letter"	"showc_boxes"	"showc_start"	"showc_quest"	"showc_pict"	"highest_num"	"num_isents"	"question"	"battery"
"irmtraud"	7,977	"HS15"	"testb15"	"eng"	"GB"	"ESS Round 3"	1	20	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	7	6	"."	1	2	1	2	1	8	1	1	0	0	0	0	0	0	0	4	3	0	2	3	"."	0	"."	"."	3	1	"."	2	0	0	0	"."	0	"."	"."	"."	"."	1	9	3	2	14	0	0	"."	22	0	1	0	1	1	0	0	0	0	"."	"."	0	"."
"irmtraud"	7,978	"HS16"	"testb16"	"eng"	"GB"	"ESS Round 3"	1	12	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	7	3	"."	1	1	2	1	1	11	1	1	0	0	0	0	0	0	0	11	2	0	1	1	"."	1	1	1	1	1	"."	2	1	0	0	"."	0	"."	"."	"."	"."	1	25	4	3	35	2	0	"."	7	0	1	1	0	1	0	0	0	0	"."	"."	0	"."
"irmtraud"	7,979	"HS17"	"testb17"	"eng"	"GB"	"ESS Round 3"	14	"."	"."	"."	"."	"."	"."	"."	1	"."	"."	"."	1	"."	"."	1	1	2	2	1	11	1	1	0	0	0	0	0	1	0	11	2	0	1	1	"."	1	1	1	1	1	"."	2	1	0	0	"."	0	"."	"."	"."	"."	1	25	4	3	38	3	0	"."	7	0	1	1	0	1	0	0	0	0	"."	"."	0	"."
"irmtraud"	7,980	"HS18"	"testb18"	"eng"	"GB"	"ESS Round 3"	4	"."	"."	"."	"."	"."	"."	"."	"."	"."	5	"."	7	3	"."	1	1	2	2	1	11	1	1	0	0	0	0	0	1	0	11	2	0	1	1	"."	1	1	1	1	1	"."	2	1	0	0	"."	0	"."	"."	"."	"."	1	23	4	3	29	3	0	"."	7	0	1	1	0	1	0	0	0	0	"."	"."	0	"."
"irmtraud"	7,981	"HS19"	"testb19"	"eng"	"GB"	"ESS Round 3"	7	"."	"."	"."	"."	"."	8	"."	"."	"."	"."	"."	2	"."	"."	1	2	2	1	1	11	2	1	0	1	0	0	1	0	0	11	2	0	1	1	"."	0	"."	"."	3	1	"."	2	1	1	0	"."	1	1	13	1	0	2	18	3	3	26	1	1	"."	6	1	1	1	0	1	0	0	0	0	"."	"."	0	"."
"irmtraud"	7,982	"HS20"	"testb20"	"eng"	"GB"	"ESS Round 3"	7	"."	"."	"."	"."	"."	2	"."	"."	"."	"."	"."	2	"."	"."	1	2	2	0	","	","	","	","	","	","	","	","	1	0	0	11	2	0	1	1	"."	0	"."	"."	3	1	"."	2	0	0	0	"."	0	"."	"."	"."	"."	1	12	3	3	15	1	1	"."	6	1	1	1	0	1	0	0	0	0	"."	"."	"."	"."
"irmtraud"	7,983	"HS21"	"testb21"	"eng"	"GB"	"ESS Round 3"	4	"."	"."	"."	"."	"."	"."	"."	"."	"."	11	"."	2	"."	"."	1	2	1	0	"."	"."	"."	"."	"."	"."	"."	"."	1	0	0	11	2	0	1	1	"."	0	"."	"."	3	1	"."	2	0	0	0	"."	0	"."	"."	"."	"."	1	8	1	1	12	2	1	"."	16	1	1	1	0	1	0	0	0	0	"."	"."	0	"."
"irmtraud"	7,984	"HS22"	"testb22"	"eng"	"GB"	"ESS Round 3"	4	"."	"."	"."	"."	"."	"."	"."	"."	"."	11	"."	2	"."	"."	1	4	2	1	1	11	2	1	0	1	0	0	1	0	0	5	3	0	2	3	"."	1	1	1	1	1	"."	2	0	1	0	"."	0	"."	"."	"."	"."	3	31	4	3	42	3	0	"."	16	0	1	0	1	1	0	0	0	0	"."	"."	"."	"."
"irmtraud"	7,985	"HS23"	"testb23"	"eng"	"GB"	"ESS Round 3"	11	"."	"."	"."	"."	1	"."	"."	"."	"."	"."	"."	1	"."	"."	1	4	2	0	","	","	","	","	","	","	","	","	1	0	0	5	3	0	2	3	"."	1	1	1	1	1	"."	2	0	0	0	"."	0	"."	"."	"."	"."	1	11	2	1	14	1	0	"."	16	0	1	0	1	1	0	0	0	0	"."	"."	"."	"."
"irmtraud"	7,986	"HS24"	"testb24"	"eng"	"GB"	"ESS Round 3"	11	"."	"."	"."	"."	2	"."	"."	"."	"."	"."	"."	1	"."	"."	1	4	2	0	","	","	","	","	","	","	","	","	1	0	0	5	3	0	2	3	"."	1	1	1	1	1	"."	2	0	0	0	"."	0	"."	"."	"."	"."	1	10	2	1	12	0	0	"."	16	0	1	0	1	1	0	0	0	0	"."	"."	"."	"."
"irmtraud"	7,987	"HS25"	"testb25"	"eng"	"GB"	"ESS Round 3"	1	20	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	7	6	"."	1	2	1	1	1	11	2	1	0	1	0	0	1	0	0	7	2	0	1	1	"."	1	1	1	1	1	"."	2	1	1	0	"."	1	1	13	1	0	2	46	10	4	57	3	0	"."	7	0	1	1	0	1	1	0	0	0	"."	"."	0	"."
"irmtraud"	7,988	"HS26"	"testb26"	"eng"	"GB"	"ESS Round 3"	1	20	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	7	6	"."	1	2	1	0	"."	"."	"."	"."	"."	"."	"."	"."	1	0	0	7	2	0	1	1	"."	1	1	1	1	1	"."	2	0	0	0	"."	0	"."	"."	"."	"."	1	21	6	4	29	1	0	"."	7	0	1	1	0	1	1	0	0	0	"."	"."	0	"."
"irmtraud"	7,989	"HS27"	"testb27"	"eng"	"GB"	"ESS Round 3"	1	20	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	7	6	"."	1	2	1	0	"."	"."	"."	"."	"."	"."	"."	"."	1	0	0	7	2	0	1	1	"."	1	1	1	1	1	"."	2	0	0	0	"."	0	"."	"."	"."	"."	1	16	4	3	23	1	0	"."	7	0	1	1	0	1	1	0	0	0	"."	"."	0	"."
"irmtraud"	7,990	"HS28"	"testb28"	"eng"	"GB"	"ESS Round 3"	1	12	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	7	3	"."	1	1	2	0	"."	"."	"."	"."	"."	"."	"."	"."	1	0	0	7	2	0	1	1	"."	1	1	1	1	1	"."	2	0	0	0	"."	0	"."	"."	"."	"."	1	16	4	3	25	2	0	"."	7	0	1	1	0	1	0	0	0	0	"."	"."	0	"."
"irmtraud"	7,991	"HS29"	"testb29"	"eng"	"GB"	"ESS Round 3"	14	"."	"."	"."	"."	"."	"."	"."	1	"."	"."	"."	1	"."	"."	1	1	2	0	"."	"."	"."	"."	"."	"."	"."	"."	1	1	0	7	2	0	1	1	"."	1	1	1	1	1	"."	2	0	0	0	"."	0	"."	"."	"."	"."	1	15	4	3	27	2	0	"."	7	0	1	1	0	1	0	0	0	0	"."	"."	0	"."
"irmtraud"	7,992	"HS30"	"testb30"	"eng"	"GB"	"ESS Round 3"	4	"."	"."	"."	"."	"."	"."	"."	"."	"."	5	"."	7	3	"."	1	1	2	0	"."	"."	"."	"."	"."	"."	"."	"."	1	1	0	7	2	0	1	1	"."	1	1	1	1	1	"."	2	0	0	0	"."	0	"."	"."	"."	"."	1	17	4	3	22	2	0	"."	7	0	1	1	0	1	0	0	0	0	"."	"."	0	"."
"irmtraud"	7,993	"HS31"	"testb31"	"eng"	"GB"	"ESS Round 3"	7	"."	"."	"."	"."	"."	8	"."	"."	"."	"."	"."	2	"."	"."	1	4	2	1	1	11	2	1	0	1	0	0	1	0	0	11	2	0	1	1	"."	1	1	1	1	1	"."	2	1	1	0	"."	1	1	13	1	0	2	20	3	3	28	1	0	"."	7	0	1	1	0	1	0	0	0	0	"."	"."	0	"."
"irmtraud"	7,994	"HS32"	"testb32"	"eng"	"GB"	"ESS Round 3"	7	"."	"."	"."	"."	"."	2	"."	"."	"."	"."	"."	2	"."	"."	1	2	2	0	","	","	","	","	","	","	","	","	1	0	0	11	2	0	1	1	"."	1	1	1	1	1	"."	2	0	0	0	"."	0	"."	"."	"."	"."	1	12	3	3	15	1	0	"."	7	0	1	1	0	1	0	0	0	0	"."	"."	0	"."
"irmtraud"	7,995	"HS33"	"testb33"	"eng"	"GB"	"ESS Round 3"	4	"."	"."	"."	"."	"."	"."	"."	"."	"."	11	"."	2	"."	"."	1	2	1	0	"."	"."	"."	"."	"."	"."	"."	"."	1	0	0	11	2	0	1	1	"."	1	1	1	1	1	"."	2	0	0	0	"."	0	"."	"."	"."	"."	1	8	1	1	12	1	0	"."	7	0	1	1	0	1	0	0	0	0	"."	"."	0	"."
"irmtraud"	7,996	"HS34"	"testb34"	"eng"	"GB"	"ESS Round 3"	4	"."	"."	"."	"."	"."	"."	"."	"."	"."	11	"."	2	"."	"."	1	4	2	1	1	11	2	1	0	1	0	0	1	0	0	7	2	0	1	1	"."	1	1	1	1	1	"."	2	1	1	0	"."	0	"."	"."	"."	"."	2	28	3	3	40	3	0	"."	7	0	1	1	0	1	0	0	0	0	"."	"."	"."	"."
"irmtraud"	7,997	"HS35"	"testb35"	"eng"	"GB"	"ESS Round 3"	11	"."	"."	"."	"."	1	"."	"."	"."	"."	"."	"."	1	"."	"."	1	4	2	0	","	","	","	","	","	","	","	","	1	0	0	7	2	0	1	1	"."	1	1	1	1	1	"."	2	0	0	0	"."	0	"."	"."	"."	"."	1	11	2	1	14	1	0	"."	7	0	1	1	0	1	0	0	0	0	"."	"."	"."	"."
"irmtraud"	7,998	"HS36"	"testb36"	"eng"	"GB"	"ESS Round 3"	11	"."	"."	"."	"."	2	"."	"."	"."	"."	"."	"."	1	"."	"."	1	4	2	0	"."	"."	"."	"."	"."	"."	"."	"."	1	0	0	7	2	0	1	1	"."	1	1	1	1	1	"."	2	0	0	0	"."	0	"."	"."	"."	"."	1	10	2	1	12	0	0	"."	7	0	1	1	0	1	0	0	0	0	"."	"."	"."	"."
"carla"	7,999	"A1"	"TVTOT"	"spa"	"ES"	"ESS Round 4"	14	"."	"."	"."	"."	"."	"."	"."	9	"."	"."	"."	5	"."	"."	1	0	2	2	1	9	1	1	0	0	0	0	0	0	0	8	3	0	1	0	"."	0	"."	"."	3	7	"."	2	1	1	0	"."	0	"."	"."	"."	"."	2	19	4	2	34	2	1	"."	60	1	1	0	1	0	"."	0	0	0	"."	"."	"."	"."
"carla"	8,000	"A3"	"RDTOT"	"spa"	"ES"	"ESS Round 4"	14	"."	"."	"."	"."	"."	"."	"."	8	"."	"."	"."	5	"."	"."	0	1	2	2	1	9	1	1	0	0	0	0	0	0	0	8	3	0	1	0	"."	0	"."	"."	3	7	"."	2	1	1	0	"."	0	"."	"."	"."	"."	2	15	4	2	27	1	1	"."	60	1	1	0	1	0	"."	0	0	0	"."	"."	"."	"."
"carla"	8,001	"A5"	"NWSPTOT"	"spa"	"ES"	"ESS Round 4"	14	"."	"."	"."	"."	"."	"."	"."	7	"."	"."	"."	5	"."	"."	1	0	2	2	1	9	1	1	0	0	0	0	0	0	0	8	3	0	1	0	"."	0	"."	"."	3	7	"."	2	1	1	0	"."	0	"."	"."	"."	"."	2	18	4	2	31	1	1	"."	60	1	1	0	1	0	"."	0	0	0	"."	"."	"."	"."
"carla"	8,002	"A8"	"PPLTRST"	"spa"	"ES"	"ESS Round 4"	11	"."	"."	"."	"."	4	"."	"."	"."	"."	"."	"."	2	"."	"."	1	1	2	2	0	"."	1	1	0	1	0	0	1	1	0	11	2	1	1	1	"."	1	0	"."	1	1	"."	2	1	1	0	"."	0	"."	"."	"."	"."	2	66	4	2	95	5	2	"."	32	2	1	1	0	1	0	0	0	0	"."	"."	"."	"."
"carla"	8,003	"A9"	"PPLFAIR"	"spa"	"ES"	"ESS Round 4"	11	"."	"."	"."	"."	4	"."	"."	"."	"."	"."	"."	1	"."	"."	1	1	2	2	0	"."	1	1	0	0	0	0	1	1	0	11	2	1	1	1	"."	1	1	1	1	0	"."	2	1	1	0	"."	0	"."	"."	"."	"."	1	22	3	2	34	2	2	"."	36	2	1	1	0	1	0	0	0	0	"."	"."	0	"."
"carla"	8,004	"B25"	"STFECO"	"spa"	"ES"	"ESS Round 4"	1	12	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	2	"."	"."	1	3	2	2	1	9	1	1	0	0	0	0	0	0	0	11	2	0	1	1	"."	1	1	1	1	2	"."	2	1	1	0	"."	0	"."	"."	"."	"."	2	21	4	3	38	1	0	"."	28	0	1	1	0	1	0	0	0	0	"."	"."	"."	"."
"carla"	8,005	"B26"	"STFGOV"	"spa"	"ES"	"ESS Round 4"	1	1	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	2	"."	"."	1	3	2	2	1	9	1	1	0	0	0	0	0	0	0	11	2	0	1	1	"."	1	1	1	1	2	"."	2	1	1	0	"."	0	"."	"."	"."	"."	2	26	5	3	52	1	0	"."	28	0	1	1	0	1	0	0	0	0	"."	"."	"."	"."
"carla"	8,006	"B27"	"STFDEM"	"spa"	"ES"	"ESS Round 4"	1	3	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	2	"."	"."	1	2	2	2	1	9	1	1	0	0	0	0	0	0	0	11	2	0	1	1	"."	1	1	1	1	2	"."	2	1	1	0	"."	0	"."	"."	"."	"."	2	22	6	5	41	1	0	"."	28	0	1	1	0	1	0	0	0	0	"."	"."	"."	"."
"carla"	8,007	"B30"	"GINCDIF"	"spa"	"ES"	"ESS Round 4"	1	12	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	7	6	"."	1	2	2	1	0	"."	2	1	0	0	0	0	1	0	0	5	3	0	2	0	"."	1	1	1	1	1	"."	2	1	1	0	"."	0	"."	"."	"."	"."	2	37	8	5	66	2	0	"."	25	0	1	0	1	0	"."	0	0	0	"."	"."	"."	"."
"carla"	8,008	"B31"	"FREEHMS"	"spa"	"ES"	"ESS Round 4"	1	20	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	7	6	"."	1	3	2	0	"."	"."	"."	"."	"."	"."	"."	"."	1	0	0	5	3	0	2	0	"."	1	1	1	1	1	"."	2	0	0	0	"."	0	"."	"."	"."	"."	1	12	3	1	19	0	0	"."	19	0	1	0	1	0	"."	0	0	0	"."	"."	"."	"."
"carla"	8,009	"HS1"	"testc1"	"spa"	"ES"	"ESS Round 4"	14	"."	"."	"."	"."	"."	"."	"."	9	"."	"."	"."	5	"."	"."	1	0	2	2	1	9	1	1	0	0	0	0	0	0	2	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	25	2	1	1	1	3	1	2	61	3	0	2	22	6	5	34	2	2	"."	6	2	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."
"carla"	8,010	"HS2"	"testc2"	"spa"	"ES"	"ESS Round 4"	14	"."	"."	"."	"."	"."	"."	"."	8	"."	"."	"."	5	"."	"."	1	0	2	2	1	9	1	1	0	0	0	0	0	0	2	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	25	2	1	1	0	"."	0	"."	"."	"."	"."	2	21	5	4	33	2	2	"."	6	2	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."
"carla"	8,011	"HS3"	"testc3"	"spa"	"ES"	"ESS Round 4"	14	"."	"."	"."	"."	"."	"."	"."	7	"."	"."	"."	5	"."	"."	1	0	2	2	1	9	1	1	0	0	0	0	0	0	2	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	25	2	1	1	0	"."	0	"."	"."	"."	"."	2	22	5	4	35	2	2	"."	6	2	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."
"carla"	8,012	"HS4"	"testc4"	"spa"	"ES"	"ESS Round 4"	11	"."	"."	"."	"."	4	"."	"."	"."	"."	"."	"."	2	"."	"."	1	1	2	2	0	"."	1	1	0	0	1	0	1	1	1	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	2	1	1	0	"."	0	"."	"."	"."	"."	2	39	5	4	56	3	2	"."	21	2	1	0	1	0	"."	0	0	0	"."	"."	"."	"."
"carla"	8,013	"HS5"	"testc5"	"spa"	"ES"	"ESS Round 4"	11	"."	"."	"."	"."	4	"."	"."	"."	"."	"."	"."	1	"."	"."	1	1	2	2	0	"."	1	1	0	0	1	0	1	1	1	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	2	1	1	0	"."	0	"."	"."	"."	"."	2	29	4	3	43	2	2	"."	25	2	1	0	1	0	"."	0	0	0	"."	"."	0	"."
"carla"	8,014	"HS6"	"testc6"	"spa"	"ES"	"ESS Round 4"	11	"."	"."	"."	"."	4	"."	"."	"."	"."	"."	"."	1	"."	"."	1	1	2	2	0	"."	1	1	0	0	1	0	1	1	1	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	2	1	1	0	"."	0	"."	"."	"."	"."	2	28	5	4	42	2	2	"."	18	2	1	0	1	0	"."	0	0	0	"."	"."	"."	"."
"carla"	8,015	"HS7"	"testc7"	"spa"	"ES"	"ESS Round 4"	1	12	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	2	"."	"."	0	3	2	2	1	8	1	1	0	1	0	0	0	0	0	11	2	0	1	1	"."	1	1	1	1	0	"."	2	1	1	0	"."	1	1	12	0	0	2	29	4	3	55	2	0	"."	20	0	1	1	1	1	0	0	0	0	"."	"."	"."	"."
"carla"	8,016	"HS8"	"testc8"	"spa"	"ES"	"ESS Round 4"	1	1	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	2	"."	"."	0	2	2	2	1	8	1	1	0	0	0	0	0	0	0	11	2	0	1	1	"."	1	1	1	1	0	"."	2	1	1	0	"."	0	"."	"."	"."	"."	2	25	5	4	50	1	0	"."	20	0	1	1	1	1	0	0	0	0	"."	"."	"."	"."
"carla"	8,017	"HS9"	"testc9"	"spa"	"ES"	"ESS Round 4"	1	3	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	2	"."	"."	0	1	2	2	1	8	1	1	0	0	0	0	0	0	0	11	2	0	1	1	"."	1	1	1	1	0	"."	2	1	1	0	"."	0	"."	"."	"."	"."	2	21	6	5	39	2	0	"."	20	0	1	1	1	1	0	0	0	0	"."	"."	"."	"."
"carla"	8,018	"HS10"	"testc10"	"spa"	"ES"	"ESS Round 4"	1	12	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	7	6	"."	0	1	2	2	0	"."	1	1	1	0	1	0	1	0	0	5	3	1	1	1	"."	1	1	1	1	3	"."	2	1	1	0	"."	0	"."	"."	"."	"."	2	28	7	5	48	1	1	"."	33	1	1	0	1	0	"."	0	0	0	"."	"."	"."	"."
"carla"	8,019	"HS11"	"testc11"	"spa"	"ES"	"ESS Round 4"	1	20	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	7	6	"."	1	1	2	2	0	"."	1	1	1	0	1	0	1	0	0	5	3	1	2	1	"."	1	1	1	1	3	"."	2	1	1	0	"."	0	"."	"."	"."	"."	2	25	5	1	43	1	1	"."	33	1	1	0	1	0	"."	0	0	0	"."	"."	"."	"."
"carla"	8,020	"HS12"	"testc12"	"spa"	"ES"	"ESS Round 4"	1	20	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	7	6	"."	1	1	2	2	0	"."	1	1	1	0	1	0	1	0	0	5	3	1	1	1	"."	1	1	1	1	3	"."	2	1	1	0	"."	0	"."	"."	"."	"."	2	32	6	4	54	2	1	"."	33	1	1	0	1	0	"."	0	0	0	"."	"."	"."	"."
"carla"	8,021	"HS13"	"testc13"	"spa"	"ES"	"ESS Round 4"	14	"."	"."	"."	"."	"."	"."	"."	7	"."	"."	"."	5	"."	"."	1	0	2	2	1	9	1	1	0	0	0	0	0	0	0	7	3	0	1	1	"."	0	"."	"."	3	1	"."	2	1	1	1	3	1	2	61	3	0	1	12	3	2	21	1	0	"."	13	0	1	0	1	0	"."	0	0	0	"."	"."	"."	"."
"carla"	8,022	"HS14"	"testc14"	"spa"	"ES"	"ESS Round 4"	14	"."	"."	"."	"."	"."	"."	"."	8	"."	"."	"."	5	"."	"."	0	0	2	2	1	9	1	1	0	0	0	0	0	0	0	7	3	0	1	1	"."	0	"."	"."	3	1	"."	2	1	1	0	"."	0	"."	"."	"."	"."	2	15	4	2	27	1	0	"."	13	0	1	0	1	0	"."	0	0	0	"."	"."	"."	"."
"carla"	8,023	"HS15"	"testc15"	"spa"	"ES"	"ESS Round 4"	14	"."	"."	"."	"."	"."	"."	"."	7	"."	"."	"."	5	"."	"."	0	0	2	2	1	9	1	1	0	0	0	0	0	0	0	7	3	0	1	1	"."	0	"."	"."	3	1	"."	2	1	1	0	"."	0	"."	"."	"."	"."	2	17	4	2	31	2	0	"."	13	0	1	0	1	0	"."	0	0	0	"."	"."	"."	"."
"carla"	8,024	"HS16"	"testc16"	"spa"	"ES"	"ESS Round 4"	1	3	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	2	"."	"."	0	2	2	1	0	"."	2	1	0	1	0	0	0	0	0	6	2	1	1	1	"."	1	1	1	3	2	"."	2	1	1	1	3	1	1	12	0	0	5	51	6	4	84	4	0	"."	19	0	1	1	1	1	0	0	0	0	"."	"."	"."	"."
"carla"	8,025	"HS17"	"testc17"	"spa"	"ES"	"ESS Round 4"	1	3	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	2	"."	"."	0	1	2	0	"."	"."	"."	"."	"."	"."	"."	"."	0	0	0	6	2	1	1	1	"."	1	1	1	3	2	"."	2	0	0	0	"."	0	"."	"."	"."	"."	1	3	1	1	6	0	0	"."	19	0	1	1	1	1	0	0	0	0	"."	"."	"."	"."
"carla"	8,026	"HS18"	"testc18"	"spa"	"ES"	"ESS Round 4"	1	3	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	2	"."	"."	0	1	2	0	"."	"."	"."	"."	"."	"."	"."	"."	0	0	0	6	2	1	1	1	"."	1	1	1	3	2	"."	2	0	0	0	"."	0	"."	"."	"."	"."	1	2	1	1	2	0	0	"."	19	0	1	1	1	1	0	0	0	0	"."	"."	"."	"."
"carla"	8,027	"HS19"	"testc19"	"spa"	"ES"	"ESS Round 4"	1	12	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	2	"."	"."	0	3	2	1	0	"."	2	1	0	0	1	0	1	0	0	5	3	0	2	1	"."	1	1	1	1	1	"."	2	1	0	0	"."	0	"."	"."	"."	"."	2	31	5	4	53	3	0	"."	25	0	1	0	1	0	"."	0	0	0	"."	"."	"."	"."
"carla"	8,028	"HS20"	"testc20"	"spa"	"ES"	"ESS Round 4"	1	1	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	2	"."	"."	0	3	2	0	"."	"."	"."	"."	"."	"."	"."	"."	1	0	0	5	3	0	2	1	"."	1	1	1	1	1	"."	2	0	0	0	"."	0	"."	"."	"."	"."	1	14	3	3	29	1	0	"."	25	0	1	0	1	0	"."	0	0	0	"."	"."	"."	"."
"carla"	8,029	"HS21"	"testc21"	"spa"	"ES"	"ESS Round 4"	1	3	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	2	"."	"."	0	2	2	0	"."	"."	"."	"."	"."	"."	"."	"."	1	0	0	5	3	0	2	1	"."	1	1	1	1	1	"."	2	0	0	0	"."	0	"."	"."	"."	"."	1	12	3	3	23	1	0	"."	25	0	1	0	1	0	"."	0	0	0	"."	"."	"."	"."
"carla"	8,030	"HS22"	"testc22"	"spa"	"ES"	"ESS Round 4"	1	5	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	7	1	"."	1	0	2	2	1	5	1	1	0	0	0	0	1	1	0	11	2	0	1	0	"."	1	1	1	1	2	"."	2	1	1	0	"."	0	"."	"."	"."	"."	2	20	5	1	32	1	2	"."	18	2	1	1	1	1	0	0	0	0	"."	"."	"."	"."
"carla"	8,031	"HS23"	"testc23"	"spa"	"ES"	"ESS Round 4"	1	5	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	2	"."	"."	1	0	2	2	1	5	1	1	0	0	0	0	0	0	0	11	2	0	1	0	"."	1	1	1	1	2	"."	2	1	1	0	"."	0	"."	"."	"."	"."	1	13	2	1	22	1	2	"."	18	0	1	1	1	1	0	0	0	0	"."	"."	"."	"."
"carla"	8,032	"HS24"	"testc24"	"spa"	"ES"	"ESS Round 4"	1	5	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	2	"."	"."	1	0	2	2	1	5	1	1	0	0	0	0	0	0	0	11	2	0	1	0	"."	1	1	1	1	2	"."	2	1	1	0	"."	0	"."	"."	"."	"."	1	12	2	1	21	1	2	"."	18	0	1	1	1	1	0	0	0	0	"."	"."	"."	"."
"carla"	8,033	"HS25"	"testc25"	"spa"	"ES"	"ESS Round 4"	11	"."	"."	"."	"."	4	"."	"."	"."	"."	"."	"."	2	"."	"."	0	0	2	2	0	"."	1	1	0	0	1	0	1	1	0	6	2	1	1	1	"."	1	1	1	3	1	"."	2	1	1	1	3	1	2	61	2	0	2	67	4	3	89	4	2	"."	27	2	1	1	1	1	0	0	0	0	"."	"."	"."	"."
"carla"	8,034	"HS26"	"testc26"	"spa"	"ES"	"ESS Round 4"	11	"."	"."	"."	"."	4	"."	"."	"."	"."	"."	"."	1	"."	"."	0	0	2	2	0	"."	1	1	0	0	1	0	1	1	0	6	2	1	1	1	"."	1	1	1	3	0	"."	2	1	1	0	"."	0	"."	"."	"."	"."	1	22	3	2	34	2	2	"."	28	2	1	1	1	1	0	0	0	0	"."	"."	"."	"."
"carla"	8,035	"HS27"	"testc27"	"spa"	"ES"	"ESS Round 4"	11	"."	"."	"."	"."	4	"."	"."	"."	"."	"."	"."	1	"."	"."	0	0	2	2	0	"."	1	1	0	0	1	0	1	1	0	6	2	1	1	1	"."	1	1	1	3	0	"."	2	1	0	0	"."	0	"."	"."	"."	"."	1	24	3	3	26	1	2	"."	30	2	1	1	1	1	0	0	0	0	"."	"."	"."	"."
"carla"	8,036	"HS28"	"testc28"	"spa"	"ES"	"ESS Round 4"	1	3	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	2	"."	"."	0	2	2	1	1	9	2	1	0	1	1	0	0	1	2	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	11	2	1	1	1	3	1	1	10	0	0	3	42	4	2	70	4	0	"."	1	0	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."
"carla"	8,037	"HS29"	"testc29"	"spa"	"ES"	"ESS Round 4"	1	3	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	2	"."	"."	0	1	2	0	"."	"."	"."	"."	"."	"."	"."	"."	0	1	2	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	11	2	1	1	0	"."	0	"."	"."	"."	"."	3	42	4	3	69	4	0	"."	1	0	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."
