"","absolute","balance","battery","centrality","coder","conc_complex","conc_simple","concept","country","dom_backgrou","dom_consumer","dom_european","dom_family","dom_health","dom_leisure","dom_other","dom_personal","dom_work","domain","dont_know","encourage","fixrefpoints","form_basic","gradation","highest_num","instr_interv","instr_respon","intpoldomain","intr_request","intropresent","item_admin","item_name","knowledge","labels","labels_gramm","labels_order","language","motivation","nabst_ans","nabst_quest","natpoldomain","ncategories","nfrequencies","nnouns_ans","nnouns_quest","nsents_intro","nsents_quest","nsub_quest","nsyll_ans","nsyll_quest","num_isents","numsub_intro","nwords_ans","nwords_intro","nwords_quest","opinionother","question","question_id","questiontype","ref_period","scal_neutral","scale_basic","scale_corres","scale_max","scale_trange","scale_urange","showc_boxes","showc_horiz","showc_letter","showc_over","showc_pict","showc_quest","showc_start","socdesir","stimulus","study","subjectiveop","symmetry","used_WH_word","usedshowcard","WH_word"
"4778",0,0,NA,3,"magdalen",NA,1,7,"PL",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,1,1,NA,1,1,NA,NA,0,"B23","LRSCALE",4,2,0,1,"pol",1,2,9,5,11,NA,2,11,NA,3,4,6,76,NA,NA,NA,NA,39,0,0,9544,2,2,1,0,1,NA,1,1,0,1,1,1,0,0,0,2,0,"ESS Round 4",0,1,1,1,5
"4779",0,0,NA,1,"irmtraud",NA,NA,2,"GB",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,1,1,NA,1,1,NA,NA,0,"B4","TRSTPRL",2,2,0,1,"eng",1,2,5,3,11,NA,2,7,NA,3,4,7,59,NA,NA,NA,NA,45,0,0,9545,2,2,3,0,1,NA,1,0,0,1,1,0,0,0,0,1,1,"ESS Round 4",1,NA,1,1,11
"4780",0,NA,NA,1,"irmtraud",NA,NA,2,"GB",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,0,NA,NA,0,0,NA,NA,0,"B5","TRSTLGL",NA,2,0,1,"eng",0,2,1,3,11,NA,2,1,NA,1,0,7,5,NA,NA,NA,NA,3,NA,NA,9546,NA,2,3,0,1,NA,1,0,0,1,1,0,0,0,0,1,1,"ESS Round 4",NA,NA,NA,1,NA
"4781",0,NA,NA,1,"irmtraud",NA,NA,2,"GB",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,0,NA,NA,0,0,NA,NA,0,"B6","TRSTPLC",NA,2,0,1,"eng",0,2,1,3,11,NA,2,1,NA,1,0,7,3,NA,NA,NA,NA,2,NA,NA,9547,NA,2,3,0,1,NA,1,0,0,1,1,0,0,0,0,1,1,"ESS Round 4",NA,NA,NA,1,NA
"4782",0,0,NA,1,"irmtraud",NA,1,7,"GB",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,1,2,1,NA,0,1,NA,NA,0,"B23","LRSCALE",4,2,0,1,"eng",1,2,5,5,11,NA,2,7,NA,2,3,2,36,NA,NA,NA,NA,30,0,NA,9548,1,2,1,0,1,NA,1,1,0,1,1,1,0,0,0,1,0,"ESS Round 4",1,1,1,1,5
"4783",0,0,NA,1,"dagmarve",NA,NA,5,"CZ",NA,NA,NA,NA,NA,9,NA,NA,NA,14,2,1,7,2,1,NA,0,1,NA,NA,0,"A1","TVTOT",NA,3,0,1,"ces",0,13,3,NA,8,8,13,5,NA,2,0,82,42,NA,NA,NA,NA,16,0,0,9599,1,2,3,0,1,NA,0,NA,NA,0,0,1,0,0,0,1,0,"ESS Round 4",0,NA,1,1,9
"4784",0,0,NA,1,"dagmarve",NA,NA,5,"CZ",NA,NA,NA,NA,NA,8,NA,NA,NA,14,2,0,7,2,1,NA,0,1,NA,NA,0,"A3","RDTOT",NA,3,0,1,"ces",0,13,3,NA,8,8,13,4,NA,2,0,82,35,NA,NA,NA,NA,13,0,NA,9600,1,2,3,0,1,NA,0,NA,NA,0,0,1,0,0,0,1,0,"ESS Round 4",0,NA,1,1,9
"4785",0,0,NA,1,"dagmarve",NA,NA,5,"CZ",NA,NA,NA,NA,NA,7,NA,NA,NA,14,2,0,7,2,1,NA,0,1,NA,NA,0,"A5","NWSPTOT",NA,3,0,1,"ces",0,13,3,NA,8,8,13,4,NA,2,0,82,34,NA,NA,NA,NA,14,0,NA,9601,1,2,3,0,1,NA,0,NA,NA,0,0,1,0,0,0,1,0,"ESS Round 4",0,NA,1,1,9
"4786",0,0,NA,3,"dagmarve",NA,NA,2,"CZ",NA,NA,NA,NA,NA,NA,NA,4,NA,11,2,1,1,1,1,NA,1,1,NA,NA,0,"A8","PPLTRST",2,2,1,1,"ces",1,0,4,NA,11,NA,2,10,NA,2,5,24,60,NA,NA,NA,NA,49,0,0,9602,1,2,1,0,1,NA,1,1,1,1,1,0,0,0,0,1,0,"ESS Round 4",0,1,0,1,NA
"4787",0,0,NA,3,"dagmarve",NA,NA,1,"CZ",NA,NA,NA,NA,NA,NA,NA,4,NA,11,2,0,1,1,1,NA,0,1,NA,NA,0,"A9","PPLFAIR",NA,2,1,1,"ces",0,0,1,NA,11,NA,2,3,NA,2,2,27,45,NA,NA,NA,NA,24,0,NA,9603,1,2,1,0,1,NA,1,1,1,1,1,0,0,0,0,1,0,"ESS Round 4",1,1,0,1,NA
"4788",0,1,NA,1,"dagmarve",NA,NA,2,"CZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,1,1,NA,0,1,NA,NA,0,"B4","TRSTPRL",2,2,0,1,"ces",1,0,4,3,11,NA,2,10,NA,2,5,24,60,NA,NA,NA,NA,49,0,0,9604,2,2,3,0,1,NA,1,0,1,1,1,0,0,0,0,1,1,"ESS Round 4",1,NA,1,1,11
"4789",0,NA,NA,1,"dagmarve",NA,NA,2,"CZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,0,NA,NA,0,0,NA,NA,0,"B5","TRSTLGL",NA,2,0,1,"ces",0,2,1,3,11,NA,2,1,NA,1,0,13,6,NA,NA,NA,NA,2,NA,NA,9605,NA,2,3,0,1,NA,1,0,1,1,1,1,0,0,0,1,1,"ESS Round 4",NA,NA,NA,1,NA
"4790",0,NA,NA,1,"dagmarve",NA,NA,2,"CZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,0,NA,NA,0,0,NA,NA,0,"B6","TRSTPLC",NA,2,0,1,"ces",0,2,1,3,11,NA,2,1,NA,1,0,13,4,NA,NA,NA,NA,1,NA,NA,9606,NA,2,3,0,1,NA,1,0,1,1,1,1,0,0,0,1,1,"ESS Round 4",NA,NA,NA,1,NA
"4791",0,0,NA,1,"dagmarve",NA,1,7,"CZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,1,2,1,NA,0,1,NA,NA,0,"B23","LRSCALE",4,2,0,1,"ces",1,2,5,5,11,NA,2,8,NA,2,3,6,59,NA,NA,NA,NA,30,0,0,9607,1,2,1,0,1,NA,1,1,1,1,1,1,0,0,0,1,0,"ESS Round 4",0,1,1,1,5
"4792",0,1,NA,2,"dagmarve",NA,NA,2,"CZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,3,2,1,NA,0,1,NA,NA,0,"B25","STFECO",NA,2,0,1,"ces",0,0,2,12,11,NA,0,4,NA,2,0,15,35,NA,NA,NA,NA,15,0,0,9608,1,2,1,0,1,NA,1,1,0,1,1,1,0,0,0,1,0,"ESS Round 4",0,1,1,1,10
"4793",0,1,NA,1,"dagmarve",NA,NA,2,"CZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,3,2,1,NA,0,1,NA,NA,0,"B26","STFGOV",NA,2,0,1,"ces",0,0,3,1,11,NA,0,4,NA,3,1,15,38,NA,NA,NA,NA,20,0,NA,9609,1,2,1,0,1,NA,1,1,0,1,1,1,0,0,0,1,0,"ESS Round 4",0,1,1,1,10
"4794",0,1,NA,1,"dagmarve",NA,NA,2,"CZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,3,2,1,NA,0,1,NA,NA,0,"B27","STFDEM",NA,2,0,1,"ces",0,0,2,3,11,NA,0,3,NA,2,1,15,35,NA,NA,NA,NA,17,0,NA,9610,1,2,1,0,1,NA,1,1,1,1,1,1,0,0,0,1,0,"ESS Round 4",0,1,1,1,10
"4795",0,0,NA,1,"dagmarve",NA,6,7,"CZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,3,1,1,NA,0,1,NA,NA,0,"B30","GINCDIF",NA,3,0,2,"ces",0,2,5,12,5,NA,2,7,NA,2,2,33,51,NA,NA,NA,NA,28,0,NA,9611,2,1,1,0,3,NA,1,1,NA,0,0,1,0,0,0,1,1,"ESS Round 4",0,1,1,1,11
"4796",0,NA,NA,1,"dagmarve",NA,6,7,"CZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,3,0,NA,NA,0,0,NA,NA,0,"B31","FREEHMS",NA,3,0,2,"ces",0,2,3,1,5,NA,2,5,NA,1,0,33,29,NA,NA,NA,NA,14,NA,NA,9612,NA,1,1,0,3,NA,1,1,NA,0,0,1,0,0,0,1,1,"ESS Round 4",NA,1,NA,1,NA
"4797",0,0,NA,1,"dagmarve",NA,NA,5,"CZ",NA,NA,NA,NA,NA,9,NA,NA,NA,14,2,1,NA,2,1,NA,1,1,NA,0,1,"HS1","testc1",NA,NA,NA,NA,"ces",0,2,4,NA,NA,24,2,5,2,2,0,13,42,NA,4,NA,46,17,0,NA,9613,1,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,"ESS Round 4",0,NA,1,0,9
"4798",0,0,NA,1,"dagmarve",NA,NA,5,"CZ",NA,NA,NA,NA,NA,8,NA,NA,NA,14,2,1,NA,2,1,NA,1,1,NA,NA,0,"HS2","testc2",NA,NA,NA,NA,"ces",0,2,5,NA,NA,24,2,5,NA,2,0,13,41,NA,NA,NA,NA,17,0,NA,9614,1,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,"ESS Round 4",0,NA,1,0,9
"4799",0,0,NA,1,"dagmarve",NA,NA,5,"CZ",NA,NA,NA,NA,NA,7,NA,NA,NA,14,2,1,NA,2,1,NA,1,1,NA,NA,0,"HS3","testc3",NA,NA,NA,NA,"ces",0,2,5,NA,NA,24,2,5,NA,2,0,13,38,NA,NA,NA,NA,17,0,NA,9615,1,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,"ESS Round 4",0,NA,1,0,9
"4800",0,0,NA,3,"dagmarve",NA,NA,2,"CZ",NA,NA,NA,NA,NA,NA,NA,4,NA,11,2,1,NA,1,0,NA,0,1,NA,NA,0,"HS4","testc4",NA,NA,NA,NA,"ces",0,1,3,NA,NA,NA,2,7,NA,2,2,24,55,NA,NA,NA,NA,28,0,NA,9616,1,2,NA,1,NA,NA,NA,NA,1,0,0,1,0,0,0,1,0,"ESS Round 4",0,NA,0,1,NA
"4801",0,0,NA,3,"dagmarve",NA,NA,1,"CZ",NA,NA,NA,NA,NA,NA,NA,4,NA,11,2,1,NA,1,0,NA,0,1,NA,NA,0,"HS5","testc5",NA,NA,NA,NA,"ces",0,0,2,NA,NA,NA,2,4,NA,2,2,27,50,NA,NA,NA,NA,27,0,NA,9617,1,2,NA,1,NA,NA,NA,NA,1,0,0,1,0,0,0,1,0,"ESS Round 4",1,NA,0,1,NA
"4802",0,0,NA,3,"dagmarve",NA,NA,2,"CZ",NA,NA,NA,NA,NA,NA,NA,4,NA,11,2,1,NA,1,0,NA,0,1,NA,NA,0,"HS6","testc6",NA,NA,NA,NA,"ces",0,2,3,NA,NA,NA,4,6,NA,2,1,30,48,NA,NA,NA,NA,26,0,NA,9618,1,2,NA,1,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,0,"ESS Round 4",1,NA,0,1,NA
"4803",0,1,NA,2,"dagmarve",NA,NA,2,"CZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,1,2,1,NA,0,1,NA,0,1,"HS7","testc7",NA,2,0,1,"ces",0,0,2,12,11,NA,0,4,1,2,1,9,52,NA,0,NA,10,23,0,NA,9619,1,2,1,0,1,NA,1,1,1,1,1,1,0,0,0,1,0,"ESS Round 4",0,1,1,1,10
"4804",0,1,NA,1,"dagmarve",NA,NA,2,"CZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,1,2,1,NA,0,1,NA,NA,0,"HS8","testc8",NA,2,0,1,"ces",0,0,3,1,11,NA,0,4,NA,3,1,9,48,NA,NA,NA,NA,19,0,NA,9620,1,2,1,0,1,NA,1,1,1,1,1,1,0,0,0,1,0,"ESS Round 4",0,1,1,1,10
"4805",0,1,NA,1,"dagmarve",NA,NA,2,"CZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,1,2,1,NA,0,1,NA,NA,0,"HS9","testc9",NA,2,0,1,"ces",0,0,2,3,11,NA,0,3,NA,2,1,9,33,NA,NA,NA,NA,16,0,NA,9621,1,2,1,0,1,NA,1,1,1,1,1,1,0,0,0,2,0,"ESS Round 4",0,1,1,1,10
"4806",0,0,NA,1,"dagmarve",NA,6,7,"CZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,1,1,NA,0,1,NA,NA,0,"HS10","testc10",NA,3,0,2,"ces",0,0,4,12,5,NA,0,6,NA,2,2,38,45,NA,NA,NA,NA,22,0,NA,9622,1,1,3,0,3,NA,0,0,NA,0,0,1,0,0,0,1,0,"ESS Round 4",1,1,0,1,NA
"4807",0,0,NA,1,"dagmarve",NA,6,7,"CZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,1,1,NA,0,1,NA,NA,0,"HS11","testc11",NA,3,0,2,"ces",0,1,4,1,5,NA,1,7,NA,2,1,38,51,NA,NA,NA,NA,25,0,NA,9623,1,1,1,0,3,NA,0,1,NA,0,0,1,0,0,0,1,0,"ESS Round 4",1,1,0,1,NA
"4808",0,0,NA,2,"dagmarve",NA,6,7,"CZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,1,1,NA,0,1,NA,NA,0,"HS12","testc12",NA,3,0,2,"ces",0,1,4,1,5,NA,1,5,NA,2,2,38,51,NA,NA,NA,NA,25,0,NA,9624,1,1,1,0,3,NA,0,1,NA,0,0,1,0,0,0,2,0,"ESS Round 4",1,1,0,1,NA
"4809",0,0,NA,1,"dagmarve",NA,NA,5,"CZ",NA,NA,NA,NA,NA,9,NA,NA,NA,14,2,0,1,2,1,NA,0,1,NA,0,1,"HS13","testc13",NA,3,0,1,"ces",0,7,2,NA,7,7,7,4,2,2,0,35,38,NA,4,NA,46,14,0,NA,9625,1,2,3,0,1,NA,0,NA,NA,0,0,1,0,0,0,1,0,"ESS Round 4",0,NA,1,1,9
"4810",0,0,NA,1,"dagmarve",NA,NA,5,"CZ",NA,NA,NA,NA,NA,8,NA,NA,NA,14,2,0,1,2,1,NA,0,1,NA,NA,0,"HS14","testc14",NA,3,0,1,"ces",0,7,3,NA,7,7,7,4,NA,2,0,35,37,NA,NA,NA,NA,14,0,NA,9626,1,2,3,0,1,NA,0,NA,NA,0,0,1,0,0,0,1,0,"ESS Round 4",0,NA,1,1,9
"4811",0,0,NA,1,"dagmarve",NA,NA,5,"CZ",NA,NA,NA,NA,NA,7,NA,NA,NA,14,2,0,1,2,1,NA,0,1,NA,NA,0,"HS15","testc15",NA,3,0,1,"ces",0,7,3,NA,7,7,7,4,NA,2,0,35,34,NA,NA,NA,NA,14,0,NA,9627,1,2,3,0,1,NA,0,NA,NA,0,0,1,0,0,0,1,0,"ESS Round 4",0,NA,1,1,9
"4812",0,1,NA,1,"dagmarve",NA,NA,2,"CZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,1,1,NA,0,1,NA,0,1,"HS16","testc16",NA,2,0,1,"ces",0,2,3,3,6,NA,2,5,1,4,4,13,81,NA,0,NA,10,37,0,NA,9628,2,2,3,0,1,NA,1,0,1,1,1,1,0,0,0,1,1,"ESS Round 4",1,NA,1,1,11
"4813",0,NA,NA,1,"dagmarve",NA,NA,2,"CZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,0,NA,NA,0,0,NA,NA,0,"HS17","testc17",NA,2,0,1,"ces",0,2,1,3,6,NA,2,1,NA,1,0,13,6,NA,NA,NA,NA,2,NA,NA,9629,NA,2,3,0,1,NA,1,0,1,1,1,1,0,0,0,1,1,"ESS Round 4",NA,NA,NA,1,NA
"4814",0,NA,NA,1,"dagmarve",NA,NA,2,"CZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,0,NA,NA,0,0,NA,NA,0,"HS18","testc18",NA,2,0,1,"ces",0,2,1,3,6,NA,2,1,NA,1,0,13,4,NA,NA,NA,NA,1,NA,NA,9630,NA,2,3,0,1,NA,1,0,1,1,1,1,0,0,0,1,1,"ESS Round 4",NA,NA,NA,1,NA
"4815",0,0,NA,2,"dagmarve",NA,NA,2,"CZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,3,1,1,NA,0,1,NA,NA,0,"HS19","testc19",NA,3,0,2,"ces",0,2,4,12,5,NA,2,5,NA,2,1,33,48,NA,NA,NA,NA,25,0,NA,9631,2,2,1,0,3,NA,1,1,1,0,0,1,0,0,0,1,1,"ESS Round 4",0,1,1,1,11
"4816",0,NA,NA,1,"dagmarve",NA,NA,2,"CZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,3,0,NA,NA,0,0,NA,NA,0,"HS20","testc20",NA,3,0,2,"ces",0,2,2,1,5,NA,2,2,NA,3,1,33,15,NA,NA,NA,NA,9,NA,NA,9632,NA,2,1,0,3,NA,1,1,1,0,0,1,0,0,0,1,1,"ESS Round 4",NA,1,NA,1,NA
"4817",0,NA,NA,1,"dagmarve",NA,NA,2,"CZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,3,0,NA,NA,0,0,NA,NA,0,"HS21","testc21",NA,3,0,2,"ces",0,2,2,3,5,NA,2,2,NA,1,1,33,24,NA,NA,NA,NA,11,NA,NA,9633,NA,2,1,0,3,NA,1,1,1,0,0,1,0,0,0,2,1,"ESS Round 4",NA,1,NA,1,NA
"4818",0,0,NA,1,"dagmarve",NA,1,7,"CZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,3,2,1,NA,0,0,NA,NA,0,"HS22","testc22",3,2,0,1,"ces",1,2,4,5,11,NA,2,6,NA,2,0,10,40,NA,NA,NA,NA,20,0,NA,9634,1,2,1,0,1,NA,1,1,1,1,1,1,0,0,0,1,0,"ESS Round 4",0,1,1,1,5
"4819",0,0,NA,1,"dagmarve",NA,NA,2,"CZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,3,2,1,NA,0,0,NA,NA,0,"HS23","testc23",NA,2,0,1,"ces",0,2,1,5,11,NA,2,2,NA,1,1,10,25,NA,NA,NA,NA,13,0,NA,9635,1,2,1,0,1,NA,1,1,1,1,1,1,0,0,0,1,0,"ESS Round 4",0,1,1,1,5
"4820",0,0,NA,1,"dagmarve",NA,NA,2,"CZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,3,2,1,NA,0,0,NA,NA,0,"HS24","testc24",NA,2,0,1,"ces",0,2,1,5,11,NA,2,2,NA,1,1,10,26,NA,NA,NA,NA,13,0,NA,9636,1,2,1,0,1,NA,1,1,1,1,1,1,0,0,0,1,0,"ESS Round 4",0,1,1,1,5
"4821",0,0,NA,3,"dagmarve",NA,NA,2,"CZ",NA,NA,NA,NA,NA,NA,NA,4,NA,11,2,1,1,1,1,NA,0,1,NA,0,1,"HS25","testc25",NA,2,1,1,"ces",0,1,3,NA,6,NA,2,8,2,3,5,24,88,NA,3,NA,46,52,0,NA,9637,1,2,3,0,1,NA,1,1,1,1,1,0,0,0,0,1,0,"ESS Round 4",0,1,0,1,NA
"4822",0,0,NA,3,"dagmarve",NA,NA,1,"CZ",NA,NA,NA,NA,NA,NA,NA,4,NA,11,2,0,0,1,1,NA,0,1,NA,NA,0,"HS26","testc26",NA,2,1,1,"ces",0,0,1,NA,6,NA,2,2,NA,2,2,27,45,NA,NA,NA,NA,24,0,NA,9638,1,2,3,0,1,NA,1,1,1,1,1,0,0,0,0,1,0,"ESS Round 4",1,1,0,1,NA
"4823",0,0,NA,3,"dagmarve",NA,NA,1,"CZ",NA,NA,NA,NA,NA,NA,NA,4,NA,11,2,1,0,1,1,NA,0,1,NA,NA,0,"HS27","testc27",NA,2,1,1,"ces",0,1,3,NA,6,NA,3,7,NA,3,1,30,58,NA,NA,NA,NA,29,0,NA,9639,1,2,3,0,1,NA,1,1,1,1,1,1,0,0,0,1,0,"ESS Round 4",1,1,0,1,NA
"4824",0,0,NA,1,"dagmarve",NA,NA,2,"CZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA,1,1,NA,1,1,NA,0,1,"HS28","testc28",2,NA,NA,NA,"ces",1,0,3,3,NA,11,1,7,1,3,4,4,78,NA,0,NA,10,43,0,NA,9640,2,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,"ESS Round 4",0,NA,1,0,11
"4825",0,0,NA,1,"dagmarve",NA,NA,2,"CZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA,1,1,NA,1,1,NA,NA,0,"HS29","testc29",2,NA,NA,NA,"ces",1,0,3,3,NA,11,1,7,NA,3,4,4,78,NA,NA,NA,NA,41,0,NA,9641,2,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,"ESS Round 4",0,NA,1,0,11
"4826",0,0,NA,1,"dagmarve",NA,NA,2,"CZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA,1,1,NA,1,1,NA,NA,0,"HS30","testc30",2,NA,NA,NA,"ces",1,0,3,3,NA,11,1,7,NA,3,4,4,74,NA,NA,NA,NA,40,0,NA,9642,2,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,"ESS Round 4",0,NA,1,0,11
"4827",0,0,NA,1,"dagmarve",NA,6,7,"CZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,3,1,1,NA,0,0,NA,NA,0,"HS31","testc31",NA,3,0,2,"ces",0,2,5,12,5,NA,2,6,NA,2,2,33,46,NA,NA,NA,NA,26,0,NA,9643,2,1,1,0,3,NA,1,1,NA,0,0,1,0,0,0,1,1,"ESS Round 4",0,1,1,1,11
"4828",0,NA,NA,1,"dagmarve",NA,6,7,"CZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,3,0,NA,NA,0,0,NA,NA,0,"HS32","testc32",NA,3,0,2,"ces",0,2,3,1,5,NA,2,5,NA,1,0,33,29,NA,NA,NA,NA,14,NA,NA,9644,NA,1,1,0,3,NA,1,1,NA,0,0,1,0,0,0,1,1,"ESS Round 4",NA,1,NA,1,NA
"4829",0,NA,NA,2,"dagmarve",NA,6,7,"CZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,3,0,NA,NA,0,0,NA,NA,0,"HS33","testc33",NA,3,0,2,"ces",0,2,3,1,5,NA,2,3,NA,1,1,33,28,NA,NA,NA,NA,13,NA,NA,9645,NA,1,1,0,3,NA,1,1,NA,0,0,1,0,0,0,2,1,"ESS Round 4",NA,1,NA,1,NA
"4830",0,0,NA,1,"dagmarve",NA,1,7,"CZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,1,2,1,NA,0,0,NA,NA,0,"HS34","testc34",4,2,0,1,"ces",1,2,6,5,11,NA,2,8,NA,2,1,6,54,NA,NA,NA,NA,28,0,NA,9646,1,2,1,0,1,NA,1,1,1,1,1,1,0,0,0,1,0,"ESS Round 4",0,1,1,1,5
"4831",0,0,NA,1,"dagmarve",NA,NA,2,"CZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,1,2,1,NA,0,1,NA,NA,0,"HS35","testc35",2,2,0,1,"ces",1,2,3,5,11,NA,2,4,NA,1,2,6,39,NA,NA,NA,NA,21,0,NA,9647,1,2,1,0,1,NA,1,1,1,1,1,1,0,0,0,1,0,"ESS Round 4",0,1,1,1,5
"4832",0,0,NA,1,"dagmarve",NA,NA,2,"CZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,1,2,1,NA,0,1,NA,NA,0,"HS36","testc36",2,2,0,1,"ces",1,2,3,5,11,NA,2,4,NA,1,2,6,39,NA,NA,NA,NA,21,0,NA,9648,1,2,1,0,1,NA,1,1,1,1,1,1,0,0,0,1,0,"ESS Round 4",0,1,1,1,5
"4833",0,0,NA,1,"annapoly",NA,NA,5,"UA",NA,NA,NA,NA,NA,9,NA,NA,NA,14,2,0,7,2,1,NA,0,1,NA,NA,0,"A1","TVTOT",NA,3,0,1,"ukr",0,8,3,NA,8,NA,8,5,NA,2,0,73,44,NA,NA,NA,NA,18,0,0,9649,1,2,3,0,1,NA,0,NA,NA,0,0,1,0,0,0,0,0,"ESS Round 4",0,NA,1,1,9
"4834",0,0,NA,1,"annapoly",NA,NA,5,"UA",NA,NA,NA,NA,NA,8,NA,NA,NA,14,2,0,7,2,1,NA,0,0,NA,NA,0,"A3","RDTOT",NA,3,0,1,"ukr",0,8,3,NA,8,NA,8,3,NA,1,0,73,26,NA,NA,NA,NA,12,0,NA,9650,1,2,3,0,1,NA,0,NA,NA,0,0,1,0,0,0,0,0,"ESS Round 4",0,NA,1,1,9
"4835",0,0,NA,1,"annapoly",NA,NA,5,"UA",NA,NA,NA,NA,NA,7,NA,NA,NA,14,2,0,7,2,1,NA,0,0,NA,NA,0,"A5","NWSPTOT",NA,3,0,1,"ukr",0,8,3,NA,8,NA,8,4,NA,1,0,73,12,NA,NA,NA,NA,12,0,NA,9651,1,2,3,0,1,NA,0,NA,NA,0,0,1,0,0,0,0,0,"ESS Round 4",0,NA,1,1,9
"4836",0,0,NA,1,"annapoly",NA,NA,2,"UA",NA,NA,NA,NA,NA,NA,NA,4,NA,11,2,0,1,1,1,NA,0,1,NA,NA,0,"A8","PPLTRST",2,2,0,1,"ukr",1,1,8,NA,11,NA,1,9,NA,2,3,20,101,NA,NA,NA,NA,45,0,0,9652,1,2,1,0,1,NA,1,1,0,1,1,0,0,0,0,0,0,"ESS Round 4",1,1,0,1,NA
"4837",0,0,NA,1,"annapoly",NA,NA,1,"UA",NA,NA,NA,NA,NA,NA,NA,4,NA,11,2,0,1,1,1,NA,0,1,NA,NA,0,"A9","PPLFAIR",NA,2,0,1,"ukr",0,2,3,NA,11,NA,2,4,NA,2,1,37,74,NA,NA,NA,NA,28,0,0,9653,1,1,1,0,1,NA,1,1,0,1,1,0,0,0,0,0,0,"ESS Round 4",1,1,1,1,8
"4838",0,0,NA,2,"annapoly",NA,NA,2,"UA",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,2,2,1,NA,1,1,NA,NA,0,"B4","TRSTPRL",2,2,0,1,"ukr",1,0,7,3,11,NA,0,8,NA,3,3,14,106,NA,NA,NA,NA,41,0,0,9654,1,2,3,0,1,NA,1,0,1,1,1,1,0,0,0,0,1,"ESS Round 4",1,NA,1,1,11
"4839",0,NA,NA,2,"annapoly",NA,NA,2,"UA",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,0,NA,NA,0,0,NA,NA,0,"B5","TRSTLGL",NA,2,0,1,"ukr",0,0,1,3,11,NA,0,1,NA,1,0,14,9,NA,NA,NA,NA,2,NA,NA,9655,NA,2,3,0,1,NA,1,0,0,1,1,1,0,0,0,0,1,"ESS Round 4",NA,NA,NA,1,NA
